station,year,month,day,date,PM2.5,PM10,SO2,NO2,CO,O3,AQI_value,AQI_label,highest_pollutant
Aotizhongxin,2013,10,7,2013-10-07,78.0,93.0,44.0,60.0,908.0,25.0,104,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,10,8,2013-10-08,58.0,87.0,31.0,57.0,642.0,37.0,79,Moderate,PM2.5
Aotizhongxin,2013,10,9,2013-10-09,142.0,184.0,45.0,95.0,1488.0,10.0,188,Unhealthy,PM2.5
Aotizhongxin,2013,10,10,2013-10-10,76.0,105.0,46.0,41.0,662.0,26.0,101,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,10,11,2013-10-11,48.0,96.0,35.0,73.0,775.0,28.0,91,Moderate,NO2
Aotizhongxin,2013,10,12,2013-10-12,65.0,86.0,5.0,82.0,821.0,16.0,101,Unhealthy for Sensitive Groups,NO2
Aotizhongxin,2013,10,13,2013-10-13,47.0,56.0,7.0,64.0,742.0,13.0,80,Moderate,NO2
Aotizhongxin,2013,10,14,2013-10-14,31.0,38.0,3.0,48.0,542.0,11.0,60,Moderate,NO2
Aotizhongxin,2013,10,15,2013-10-15,16.0,26.0,5.0,50.0,392.0,19.0,62,Moderate,NO2
Aotizhongxin,2013,10,16,2013-10-16,50.0,82.0,8.0,68.0,746.0,14.0,85,Moderate,NO2
Aotizhongxin,2013,10,17,2013-10-17,133.0,170.0,22.0,95.0,1288.0,12.0,176,Unhealthy,PM2.5
Aotizhongxin,2013,10,18,2013-10-18,226.0,254.0,41.0,126.0,2150.0,4.0,276,Very Unhealthy,PM2.5
Aotizhongxin,2013,10,19,2013-10-19,68.0,66.0,16.0,48.0,721.0,22.0,91,Moderate,PM2.5
Aotizhongxin,2013,10,20,2013-10-20,25.0,48.0,8.0,56.0,485.0,14.0,70,Moderate,NO2
Aotizhongxin,2013,10,21,2013-10-21,84.0,128.0,18.0,87.0,1000.0,16.0,111,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,10,22,2013-10-22,133.0,170.0,28.0,94.0,996.0,30.0,176,Unhealthy,PM2.5
Aotizhongxin,2013,10,23,2013-10-23,26.0,67.0,8.0,44.0,425.0,21.0,59,Moderate,PM10
Aotizhongxin,2013,10,24,2013-10-24,19.0,41.0,4.0,26.0,362.0,48.0,41,Good,PM10
Aotizhongxin,2013,10,25,2013-10-25,41.0,63.0,10.0,58.0,650.0,34.0,72,Moderate,NO2
Aotizhongxin,2013,10,26,2013-10-26,60.0,91.0,16.0,72.0,771.0,19.0,90,Moderate,NO2
Aotizhongxin,2013,10,27,2013-10-27,185.0,226.0,36.0,122.0,1950.0,3.0,235,Very Unhealthy,PM2.5
Aotizhongxin,2013,10,28,2013-10-28,284.0,302.0,48.0,118.0,2875.0,15.0,327,Hazardous,PM2.5
Aotizhongxin,2013,10,29,2013-10-29,37.0,49.0,14.0,46.0,708.0,26.0,57,Moderate,NO2
Aotizhongxin,2013,10,30,2013-10-30,82.0,110.0,14.0,78.0,1100.0,11.0,109,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,10,31,2013-10-31,146.0,170.0,14.0,105.0,1662.0,7.0,194,Unhealthy,PM2.5
Aotizhongxin,2013,11,1,2013-11-01,184.0,201.0,22.0,106.0,1758.0,4.0,234,Very Unhealthy,PM2.5
Aotizhongxin,2013,11,2,2013-11-02,228.0,232.0,17.0,112.0,2042.0,9.0,278,Very Unhealthy,PM2.5
Aotizhongxin,2013,11,3,2013-11-03,50.0,54.0,7.0,43.0,692.0,31.0,69,Moderate,PM2.5
Aotizhongxin,2013,11,4,2013-11-04,37.0,61.0,13.0,59.0,675.0,17.0,74,Moderate,NO2
Aotizhongxin,2013,11,5,2013-11-05,166.0,222.0,34.0,100.0,2117.0,2.0,216,Very Unhealthy,PM2.5
Aotizhongxin,2013,11,6,2013-11-06,107.0,144.0,14.0,58.0,2429.0,28.0,140,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,11,7,2013-11-07,31.0,65.0,13.0,48.0,1919.0,17.0,60,Moderate,NO2
Aotizhongxin,2013,11,8,2013-11-08,130.0,173.0,55.0,91.0,2346.0,6.0,171,Unhealthy,PM2.5
Aotizhongxin,2013,11,9,2013-11-09,96.0,125.0,52.0,67.0,1721.0,19.0,126,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,11,10,2013-11-10,18.0,42.0,10.0,27.0,504.0,40.0,42,Good,PM10
Aotizhongxin,2013,11,11,2013-11-11,34.0,55.0,19.0,47.0,642.0,19.0,59,Moderate,NO2
Aotizhongxin,2013,11,12,2013-11-12,61.0,85.0,23.0,60.0,1225.0,19.0,82,Moderate,PM2.5
Aotizhongxin,2013,11,13,2013-11-13,166.0,191.0,61.0,99.0,3038.0,9.0,216,Very Unhealthy,PM2.5
Aotizhongxin,2013,11,14,2013-11-14,65.0,102.0,24.0,57.0,1346.0,30.0,87,Moderate,PM2.5
Aotizhongxin,2013,11,15,2013-11-15,93.0,168.0,33.0,91.0,2096.0,7.0,122,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,11,16,2013-11-16,45.0,91.0,16.0,34.0,894.0,40.0,71,Moderate,PM10
Aotizhongxin,2013,11,17,2013-11-17,10.0,20.0,10.0,27.0,483.0,35.0,34,Good,NO2
Aotizhongxin,2013,11,18,2013-11-18,9.0,14.0,9.0,23.0,360.0,32.0,29,Good,NO2
Aotizhongxin,2013,11,19,2013-11-19,32.0,51.0,16.0,40.0,708.0,12.0,51,Moderate,PM10
Aotizhongxin,2013,11,20,2013-11-20,71.0,100.0,34.0,64.0,1933.0,10.0,95,Moderate,PM2.5
Aotizhongxin,2013,11,21,2013-11-21,105.0,127.0,46.0,77.0,2304.0,4.0,137,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,11,22,2013-11-22,142.0,157.0,58.0,92.0,2379.0,4.0,188,Unhealthy,PM2.5
Aotizhongxin,2013,11,23,2013-11-23,198.0,218.0,68.0,112.0,3454.0,3.0,248,Very Unhealthy,PM2.5
Aotizhongxin,2013,11,24,2013-11-24,93.0,170.0,31.0,52.0,1738.0,15.0,122,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,11,25,2013-11-25,13.0,26.0,11.0,27.0,529.0,23.0,34,Good,NO2
Aotizhongxin,2013,11,26,2013-11-26,17.0,50.0,12.0,24.0,708.0,34.0,50,Good,PM10
Aotizhongxin,2013,11,27,2013-11-27,8.0,39.0,4.0,10.0,350.0,45.0,39,Good,PM10
Aotizhongxin,2013,11,28,2013-11-28,19.0,39.0,11.0,30.0,688.0,28.0,39,Good,PM10
Aotizhongxin,2013,11,29,2013-11-29,56.0,92.0,27.0,74.0,1669.0,6.0,92,Moderate,NO2
Aotizhongxin,2013,11,30,2013-11-30,35.0,57.0,30.0,48.0,1029.0,16.0,60,Moderate,NO2
Aotizhongxin,2013,12,1,2013-12-01,66.0,96.0,36.0,74.0,1500.0,5.0,92,Moderate,NO2
Aotizhongxin,2013,12,2,2013-12-02,109.0,134.0,59.0,84.0,2683.0,1.0,142,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,12,3,2013-12-03,74.0,103.0,44.0,62.0,1875.0,14.0,99,Moderate,PM2.5
Aotizhongxin,2013,12,4,2013-12-04,86.0,108.0,43.0,71.0,2154.0,6.0,114,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2013,12,5,2013-12-05,38.0,57.0,29.0,44.0,1175.0,18.0,55,Moderate,NO2
Aotizhongxin,2013,12,6,2013-12-06,120.0,154.0,52.0,79.0,2575.0,2.0,157,Unhealthy,PM2.5
Aotizhongxin,2013,12,7,2013-12-07,265.0,276.0,83.0,104.0,4990.0,1.0,312,Hazardous,PM2.5
Aotizhongxin,2013,12,8,2013-12-08,199.0,197.0,66.0,76.0,3600.0,16.0,249,Very Unhealthy,PM2.5
Aotizhongxin,2013,12,9,2013-12-09,10.0,13.0,11.0,25.0,500.0,32.0,31,Good,NO2
Aotizhongxin,2013,12,10,2013-12-10,19.0,40.0,16.0,33.0,760.0,21.0,41,Good,NO2
Aotizhongxin,2013,12,11,2013-12-11,22.0,34.0,15.0,41.0,746.0,19.0,51,Moderate,NO2
Aotizhongxin,2013,12,12,2013-12-12,17.0,28.0,14.0,31.0,740.0,24.0,39,Good,NO2
Aotizhongxin,2013,12,13,2013-12-13,47.0,65.0,30.0,50.0,1276.0,8.0,65,Moderate,PM2.5
Aotizhongxin,2013,12,14,2013-12-14,56.0,72.0,37.0,57.0,1732.0,10.0,76,Moderate,PM2.5
Aotizhongxin,2013,12,15,2013-12-15,46.0,59.0,31.0,54.0,1551.0,13.0,67,Moderate,NO2
Aotizhongxin,2013,12,16,2013-12-16,126.0,145.0,73.0,79.0,1358.0,5.0,165,Unhealthy,PM2.5
Aotizhongxin,2013,12,17,2013-12-17,72.0,73.0,44.0,51.0,1166.0,17.0,96,Moderate,PM2.5
Aotizhongxin,2013,12,18,2013-12-18,33.0,56.0,24.0,39.0,973.0,23.0,53,Moderate,PM10
Aotizhongxin,2013,12,19,2013-12-19,33.0,61.0,27.0,50.0,1007.0,13.0,62,Moderate,NO2
Aotizhongxin,2013,12,20,2013-12-20,35.0,61.0,37.0,60.0,1142.0,13.0,75,Moderate,NO2
Aotizhongxin,2013,12,21,2013-12-21,58.0,80.0,44.0,69.0,1221.0,13.0,86,Moderate,NO2
Aotizhongxin,2013,12,22,2013-12-22,125.0,161.0,69.0,95.0,2604.0,5.0,164,Unhealthy,PM2.5
Aotizhongxin,2013,12,23,2013-12-23,130.0,183.0,76.0,98.0,3029.0,8.0,171,Unhealthy,PM2.5
Aotizhongxin,2013,12,24,2013-12-24,220.0,269.0,119.0,124.0,5242.0,2.0,270,Very Unhealthy,PM2.5
Aotizhongxin,2013,12,25,2013-12-25,181.0,254.0,88.0,100.0,4000.0,19.0,231,Very Unhealthy,PM2.5
Aotizhongxin,2013,12,26,2013-12-26,10.0,26.0,10.0,19.0,458.0,46.0,26,Good,PM10
Aotizhongxin,2013,12,27,2013-12-27,23.0,36.0,22.0,42.0,849.0,21.0,52,Moderate,NO2
Aotizhongxin,2013,12,28,2013-12-28,14.0,23.0,25.0,28.0,938.0,30.0,35,Good,NO2
Aotizhongxin,2013,12,29,2013-12-29,55.0,111.0,28.0,89.0,1688.0,6.0,105,Unhealthy for Sensitive Groups,NO2
Aotizhongxin,2013,12,30,2013-12-30,34.0,97.0,34.0,49.0,938.0,25.0,74,Moderate,PM10
Aotizhongxin,2013,12,31,2013-12-31,56.0,234.0,27.0,53.0,1133.0,29.0,142,Unhealthy for Sensitive Groups,PM10
Aotizhongxin,2014,1,1,2014-01-01,49.0,169.0,27.0,70.0,1406.0,19.0,110,Unhealthy for Sensitive Groups,PM10
Aotizhongxin,2014,1,2,2014-01-02,152.0,192.0,91.0,94.0,3438.0,1.0,202,Very Unhealthy,PM2.5
Aotizhongxin,2014,1,3,2014-01-03,50.0,115.0,34.0,48.0,1083.0,25.0,83,Moderate,PM10
Aotizhongxin,2014,1,4,2014-01-04,122.0,158.0,55.0,79.0,2304.0,1.0,160,Unhealthy,PM2.5
Aotizhongxin,2014,1,5,2014-01-05,90.0,117.0,42.0,71.0,1850.0,11.0,119,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,1,6,2014-01-06,125.0,132.0,60.0,67.0,2033.0,3.0,164,Unhealthy,PM2.5
Aotizhongxin,2014,1,7,2014-01-07,105.0,99.0,45.0,61.0,1671.0,13.0,137,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,1,8,2014-01-08,15.0,16.0,16.0,21.0,567.0,34.0,26,Good,NO2
Aotizhongxin,2014,1,9,2014-01-09,36.0,43.0,24.0,39.0,804.0,23.0,51,Moderate,PM2.5
Aotizhongxin,2014,1,10,2014-01-10,61.0,89.0,58.0,76.0,1642.0,3.0,95,Moderate,NO2
Aotizhongxin,2014,1,11,2014-01-11,109.0,155.0,77.0,99.0,2700.0,1.0,142,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,1,12,2014-01-12,21.0,41.0,23.0,35.0,683.0,30.0,44,Good,NO2
Aotizhongxin,2014,1,13,2014-01-13,79.0,109.0,73.0,82.0,1925.0,4.0,105,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,1,14,2014-01-14,88.0,104.0,82.0,81.0,2367.0,4.0,116,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,1,15,2014-01-15,153.0,184.0,89.0,97.0,2671.0,5.0,203,Very Unhealthy,PM2.5
Aotizhongxin,2014,1,16,2014-01-16,358.0,397.0,134.0,134.0,4942.0,4.0,387,Hazardous,PM2.5
Aotizhongxin,2014,1,17,2014-01-17,124.0,134.0,65.0,66.0,2179.0,14.0,163,Unhealthy,PM2.5
Aotizhongxin,2014,1,18,2014-01-18,60.0,85.0,45.0,68.0,1417.0,11.0,85,Moderate,NO2
Aotizhongxin,2014,1,19,2014-01-19,110.0,206.0,78.0,72.0,2604.0,14.0,144,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,1,20,2014-01-20,9.0,38.0,8.0,7.0,442.0,50.0,38,Good,PM10
Aotizhongxin,2014,1,21,2014-01-21,39.0,60.0,34.0,40.0,876.0,26.0,55,Moderate,PM2.5
Aotizhongxin,2014,1,22,2014-01-22,120.0,145.0,80.0,94.0,2438.0,4.0,157,Unhealthy,PM2.5
Aotizhongxin,2014,1,23,2014-01-23,221.0,253.0,135.0,127.0,4262.0,1.0,271,Very Unhealthy,PM2.5
Aotizhongxin,2014,1,24,2014-01-24,151.0,169.0,89.0,92.0,2725.0,6.0,201,Very Unhealthy,PM2.5
Aotizhongxin,2014,1,25,2014-01-25,25.0,47.0,27.0,38.0,717.0,35.0,48,Good,NO2
Aotizhongxin,2014,1,26,2014-01-26,45.0,72.0,44.0,38.0,762.0,34.0,62,Moderate,PM2.5
Aotizhongxin,2014,1,27,2014-01-27,87.0,112.0,63.0,61.0,1679.0,20.0,115,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,1,28,2014-01-28,39.0,70.0,24.0,42.0,854.0,37.0,60,Moderate,PM10
Aotizhongxin,2014,1,29,2014-01-29,120.0,138.0,79.0,79.0,2292.0,3.0,157,Unhealthy,PM2.5
Aotizhongxin,2014,1,30,2014-01-30,61.0,78.0,39.0,41.0,1100.0,38.0,82,Moderate,PM2.5
Aotizhongxin,2014,1,31,2014-01-31,132.0,162.0,67.0,50.0,1329.0,15.0,174,Unhealthy,PM2.5
Aotizhongxin,2014,2,1,2014-02-01,130.0,128.0,57.0,60.0,1796.0,2.0,171,Unhealthy,PM2.5
Aotizhongxin,2014,2,2,2014-02-02,64.0,90.0,17.0,28.0,1133.0,40.0,86,Moderate,PM2.5
Aotizhongxin,2014,2,3,2014-02-03,6.0,30.0,6.0,8.0,354.0,67.0,34,Good,O3
Aotizhongxin,2014,2,4,2014-02-04,25.0,36.0,19.0,22.0,583.0,52.0,36,Good,PM2.5
Aotizhongxin,2014,2,5,2014-02-05,88.0,101.0,56.0,47.0,1504.0,20.0,116,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,2,6,2014-02-06,120.0,118.0,69.0,65.0,2000.0,11.0,157,Unhealthy,PM2.5
Aotizhongxin,2014,2,7,2014-02-07,84.0,60.0,33.0,53.0,1283.0,13.0,111,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,2,8,2014-02-08,53.0,38.0,19.0,31.0,1042.0,37.0,72,Moderate,PM2.5
Aotizhongxin,2014,2,9,2014-02-09,9.0,10.0,16.0,16.0,458.0,54.0,27,Good,O3
Aotizhongxin,2014,2,10,2014-02-10,20.0,20.0,19.0,33.0,654.0,43.0,41,Good,NO2
Aotizhongxin,2014,2,11,2014-02-11,100.0,98.0,61.0,71.0,2000.0,10.0,131,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,2,12,2014-02-12,120.0,110.0,51.0,75.0,2346.0,7.0,157,Unhealthy,PM2.5
Aotizhongxin,2014,2,13,2014-02-13,184.0,174.0,71.0,80.0,2812.0,1.0,234,Very Unhealthy,PM2.5
Aotizhongxin,2014,2,14,2014-02-14,244.0,255.0,75.0,97.0,3148.0,5.0,294,Very Unhealthy,PM2.5
Aotizhongxin,2014,2,15,2014-02-15,402.0,400.0,100.0,111.0,3767.0,6.0,422,Hazardous,PM2.5
Aotizhongxin,2014,2,16,2014-02-16,321.0,292.0,84.0,89.0,3350.0,19.0,357,Hazardous,PM2.5
Aotizhongxin,2014,2,17,2014-02-17,81.0,78.0,63.0,64.0,1800.0,26.0,107,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,2,18,2014-02-18,65.0,74.0,33.0,58.0,1077.0,25.0,87,Moderate,PM2.5
Aotizhongxin,2014,2,19,2014-02-19,63.0,73.0,37.0,53.0,1221.0,26.0,85,Moderate,PM2.5
Aotizhongxin,2014,2,20,2014-02-20,211.0,226.0,39.0,81.0,2262.0,3.0,261,Very Unhealthy,PM2.5
Aotizhongxin,2014,2,21,2014-02-21,248.0,271.0,76.0,99.0,2562.0,6.0,298,Very Unhealthy,PM2.5
Aotizhongxin,2014,2,22,2014-02-22,261.0,304.0,111.0,105.0,3612.0,4.0,309,Hazardous,PM2.5
Aotizhongxin,2014,2,23,2014-02-23,197.0,230.0,130.0,85.0,3442.0,3.0,247,Very Unhealthy,PM2.5
Aotizhongxin,2014,2,24,2014-02-24,242.0,306.0,137.0,119.0,4438.0,3.0,292,Very Unhealthy,PM2.5
Aotizhongxin,2014,2,25,2014-02-25,382.0,398.0,84.0,124.0,5133.0,4.0,406,Hazardous,PM2.5
Aotizhongxin,2014,2,26,2014-02-26,363.0,345.0,95.0,123.0,4265.0,8.0,391,Hazardous,PM2.5
Aotizhongxin,2014,2,27,2014-02-27,16.0,10.0,12.0,24.0,462.0,56.0,30,Good,NO2
Aotizhongxin,2014,2,28,2014-02-28,89.0,101.0,34.0,74.0,1438.0,8.0,117,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,3,1,2014-03-01,81.0,96.0,39.0,58.0,1488.0,36.0,107,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,3,2,2014-03-02,137.0,166.0,70.0,91.0,2583.0,14.0,181,Unhealthy,PM2.5
Aotizhongxin,2014,3,3,2014-03-03,224.0,254.0,115.0,98.0,4479.0,2.0,274,Very Unhealthy,PM2.5
Aotizhongxin,2014,3,4,2014-03-04,60.0,70.0,30.0,40.0,1196.0,45.0,81,Moderate,PM2.5
Aotizhongxin,2014,3,5,2014-03-05,21.0,36.0,15.0,46.0,633.0,36.0,57,Moderate,NO2
Aotizhongxin,2014,3,6,2014-03-06,14.0,26.0,12.0,31.0,521.0,52.0,39,Good,NO2
Aotizhongxin,2014,3,7,2014-03-07,52.0,78.0,26.0,58.0,1083.0,23.0,72,Moderate,NO2
Aotizhongxin,2014,3,8,2014-03-08,147.0,175.0,74.0,97.0,2392.0,9.0,196,Unhealthy,PM2.5
Aotizhongxin,2014,3,9,2014-03-09,97.0,118.0,45.0,75.0,1492.0,22.0,127,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,3,10,2014-03-10,81.0,102.0,54.0,77.0,1679.0,12.0,107,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,3,11,2014-03-11,156.0,196.0,86.0,88.0,2404.0,31.0,206,Very Unhealthy,PM2.5
Aotizhongxin,2014,3,12,2014-03-12,10.0,20.0,9.0,22.0,421.0,63.0,32,Good,O3
Aotizhongxin,2014,3,13,2014-03-13,23.0,86.0,14.0,42.0,608.0,41.0,68,Moderate,PM10
Aotizhongxin,2014,3,14,2014-03-14,22.0,87.0,13.0,32.0,496.0,56.0,69,Moderate,PM10
Aotizhongxin,2014,3,15,2014-03-15,102.0,200.0,47.0,99.0,1538.0,15.0,134,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,3,16,2014-03-16,114.0,213.0,77.0,72.0,2075.0,43.0,149,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,3,17,2014-03-17,85.0,255.0,28.0,56.0,1121.0,39.0,153,Unhealthy,PM10
Aotizhongxin,2014,3,18,2014-03-18,38.0,136.0,15.0,44.0,579.0,56.0,93,Moderate,PM10
Aotizhongxin,2014,3,19,2014-03-19,53.0,113.0,17.0,53.0,821.0,37.0,82,Moderate,PM10
Aotizhongxin,2014,3,20,2014-03-20,12.0,30.0,5.0,23.0,362.0,61.0,30,Good,PM10
Aotizhongxin,2014,3,21,2014-03-21,28.0,80.0,13.0,53.0,596.0,43.0,66,Moderate,NO2
Aotizhongxin,2014,3,22,2014-03-22,58.0,151.0,18.0,68.0,929.0,37.0,101,Unhealthy for Sensitive Groups,PM10
Aotizhongxin,2014,3,23,2014-03-23,132.0,187.0,42.0,87.0,1429.0,61.0,174,Unhealthy,PM2.5
Aotizhongxin,2014,3,24,2014-03-24,230.0,269.0,55.0,115.0,1921.0,40.0,280,Very Unhealthy,PM2.5
Aotizhongxin,2014,3,25,2014-03-25,215.0,255.0,45.0,114.0,1617.0,57.0,265,Very Unhealthy,PM2.5
Aotizhongxin,2014,3,26,2014-03-26,288.0,346.0,51.0,125.0,1992.0,45.0,331,Hazardous,PM2.5
Aotizhongxin,2014,3,27,2014-03-27,246.0,293.0,40.0,106.0,2258.0,3.0,296,Very Unhealthy,PM2.5
Aotizhongxin,2014,3,28,2014-03-28,123.0,160.0,25.0,65.0,1471.0,35.0,161,Unhealthy,PM2.5
Aotizhongxin,2014,3,29,2014-03-29,41.0,67.0,10.0,37.0,508.0,58.0,59,Moderate,PM10
Aotizhongxin,2014,3,30,2014-03-30,36.0,93.0,11.0,69.0,538.0,39.0,86,Moderate,NO2
Aotizhongxin,2014,3,31,2014-03-31,144.0,194.0,36.0,89.0,1750.0,38.0,191,Unhealthy,PM2.5
Aotizhongxin,2014,4,1,2014-04-01,116.0,119.0,20.0,76.0,962.0,55.0,151,Unhealthy,PM2.5
Aotizhongxin,2014,4,2,2014-04-02,102.0,166.0,27.0,67.0,871.0,69.0,134,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,4,3,2014-04-03,26.0,100.0,7.0,43.0,450.0,49.0,75,Moderate,PM10
Aotizhongxin,2014,4,4,2014-04-04,33.0,144.0,9.0,45.0,579.0,47.0,97,Moderate,PM10
Aotizhongxin,2014,4,5,2014-04-05,26.0,102.0,7.0,39.0,446.0,60.0,76,Moderate,PM10
Aotizhongxin,2014,4,6,2014-04-06,61.0,181.0,13.0,66.0,662.0,48.0,116,Unhealthy for Sensitive Groups,PM10
Aotizhongxin,2014,4,7,2014-04-07,99.0,205.0,23.0,83.0,762.0,59.0,130,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,4,8,2014-04-08,180.0,260.0,42.0,98.0,1488.0,74.0,230,Very Unhealthy,PM2.5
Aotizhongxin,2014,4,9,2014-04-09,124.0,253.0,23.0,64.0,871.0,64.0,163,Unhealthy,PM2.5
Aotizhongxin,2014,4,10,2014-04-10,108.0,391.0,33.0,58.0,1258.0,38.0,258,Very Unhealthy,PM10
Aotizhongxin,2014,4,11,2014-04-11,72.0,116.0,22.0,71.0,962.0,45.0,96,Moderate,PM2.5
Aotizhongxin,2014,4,12,2014-04-12,109.0,155.0,28.0,88.0,1442.0,45.0,142,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,4,13,2014-04-13,171.0,216.0,29.0,88.0,1258.0,71.0,221,Very Unhealthy,PM2.5
Aotizhongxin,2014,4,14,2014-04-14,240.0,268.0,36.0,89.0,1842.0,73.0,290,Very Unhealthy,PM2.5
Aotizhongxin,2014,4,15,2014-04-15,90.0,160.0,17.0,63.0,775.0,34.0,119,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,4,16,2014-04-16,64.0,126.0,14.0,82.0,767.0,26.0,101,Unhealthy for Sensitive Groups,NO2
Aotizhongxin,2014,4,17,2014-04-17,98.0,160.0,25.0,82.0,1254.0,45.0,129,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,4,18,2014-04-18,133.0,155.0,18.0,73.0,1317.0,49.0,176,Unhealthy,PM2.5
Aotizhongxin,2014,4,19,2014-04-19,62.0,112.0,17.0,83.0,750.0,36.0,102,Unhealthy for Sensitive Groups,NO2
Aotizhongxin,2014,4,20,2014-04-20,67.0,102.0,10.0,72.0,692.0,42.0,90,Moderate,PM2.5
Aotizhongxin,2014,4,21,2014-04-21,58.0,118.0,9.0,69.0,538.0,47.0,86,Moderate,NO2
Aotizhongxin,2014,4,22,2014-04-22,70.0,145.0,12.0,75.0,571.0,60.0,98,Moderate,PM10
Aotizhongxin,2014,4,23,2014-04-23,135.0,193.0,27.0,49.0,879.0,83.0,178,Unhealthy,PM2.5
Aotizhongxin,2014,4,24,2014-04-24,118.0,146.0,20.0,48.0,717.0,87.0,154,Unhealthy,PM2.5
Aotizhongxin,2014,4,25,2014-04-25,144.0,215.0,21.0,93.0,1062.0,57.0,191,Unhealthy,PM2.5
Aotizhongxin,2014,4,26,2014-04-26,95.0,108.0,4.0,23.0,336.0,61.0,125,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,4,27,2014-04-27,123.0,138.0,13.0,34.0,580.0,70.0,161,Unhealthy,PM2.5
Aotizhongxin,2014,4,28,2014-04-28,122.0,155.0,23.0,59.0,802.0,46.0,160,Unhealthy,PM2.5
Aotizhongxin,2014,4,29,2014-04-29,116.0,156.0,27.0,65.0,916.0,85.0,151,Unhealthy,PM2.5
Aotizhongxin,2014,4,30,2014-04-30,120.0,177.0,22.0,78.0,842.0,91.0,157,Unhealthy,PM2.5
Aotizhongxin,2014,5,1,2014-05-01,126.0,199.0,19.0,54.0,708.0,86.0,165,Unhealthy,PM2.5
Aotizhongxin,2014,5,2,2014-05-02,39.0,59.0,3.0,23.0,338.0,71.0,55,Moderate,PM2.5
Aotizhongxin,2014,5,3,2014-05-03,59.0,188.0,8.0,47.0,504.0,49.0,119,Unhealthy for Sensitive Groups,PM10
Aotizhongxin,2014,5,4,2014-05-04,39.0,58.0,2.0,18.0,379.0,68.0,55,Moderate,PM2.5
Aotizhongxin,2014,5,5,2014-05-05,40.0,60.0,4.0,44.0,479.0,54.0,56,Moderate,PM2.5
Aotizhongxin,2014,5,6,2014-05-06,95.0,134.0,30.0,66.0,962.0,58.0,125,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,5,7,2014-05-07,71.0,130.0,15.0,54.0,1058.0,53.0,95,Moderate,PM2.5
Aotizhongxin,2014,5,8,2014-05-08,92.0,143.0,18.0,61.0,992.0,77.0,121,Unhealthy for Sensitive Groups,PM2.5
Aotizhongxin,2014,5,9,2014-05-09,65.0,119.0,34.0,57.0,1212.0,70.0,87,Moderate,PM2.5
Aotizhongxin,2014,5,10,2014-05-10,57.0,98.0,31.0,56.0,1167.0,67.0,77,Moderate,PM2.5
Aotizhongxin,2014,5,11,2014-05-11,25.0,28.0,4.0,33.0,825.0,64.0,41,Good,NO2
Aotizhongxin,2014,5,12,2014-05-12,38.0,79.0,8.0,52.0,596.0,64.0,65,Moderate,PM10
Aotizhongxin,2014,5,13,2014-05-13,56.0,130.0,12.0,59.0,604.0,59.0,90,Moderate,PM10
Aotizhongxin,2014,5,14,2014-05-14,24.0,82.0,5.0,30.0,300.0,61.0,66,Moderate,PM10
Aotizhongxin,2014,5,15,2014-05-15,73.0,226.0,9.0,70.0,571.0,41.0,138,Unhealthy for Sensitive Groups,PM10
Aotizhongxin,2014,5,16,2014-05-16,61.0,151.0,12.0,59.0,571.0,71.0,101,Unhealthy for Sensitive Groups,PM10
